ApplicantID,Year,Program,Branch,Quota,SeatType,KA_Flag,State,District,UrbanRural,Marks10,Marks12,MeritScore,ApplicationDate,Admitted,AdmitSeat
CE06057,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,86.98,90.18,92.11,1/16/2020,Yes,Civil Engineering_GOVT_2020
CE06082,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,79.16,90.36,90.27,1/10/2020,Yes,Civil Engineering_GOVT_2020
CE05996,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,88.38,91.25,89.44,2/3/2020,Yes,Civil Engineering_GOVT_2020
CE06063,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,81.13,89.3,89.4,1/13/2020,Yes,Civil Engineering_GOVT_2020
CE06038,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,90.61,89.69,89.38,6/14/2020,Yes,Civil Engineering_GOVT_2020
CE06050,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,78.18,91.07,89.28,1/14/2020,Yes,Civil Engineering_GOVT_2020
CE06116,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,87.79,93.65,88.73,2/11/2020,Yes,Civil Engineering_GOVT_2020
CE06112,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,84.31,86.47,87.52,1/12/2020,Yes,Civil Engineering_GOVT_2020
CE06068,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,85.43,79.55,87.14,2/20/2020,Yes,Civil Engineering_GOVT_2020
CE06123,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,89.53,90.37,86.32,4/17/2020,Yes,Civil Engineering_GOVT_2020
CE06074,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,90.21,76.92,85.89,5/15/2020,Yes,Civil Engineering_MGMT_2020
CE05954,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,82.15,84.07,85.46,3/17/2020,Yes,Civil Engineering_MGMT_2020
CE06035,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,76.52,84.49,85.08,5/13/2020,Yes,Civil Engineering_GOVT_2020
CE06000,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,82.03,74.3,84.75,5/2/2020,Yes,Civil Engineering_GOVT_2020
CE06132,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,79.73,86.78,84.74,2/24/2020,Yes,Civil Engineering_GOVT_2020
CE06070,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,91.86,79.24,84.63,5/25/2020,Yes,Civil Engineering_GOVT_2020
CE06073,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,86.35,80.07,84.62,5/28/2020,Yes,Civil Engineering_GOVT_2020
CE06155,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,88.9,87.89,84.52,3/11/2020,Yes,Civil Engineering_MGMT_2020
CE06016,2020,B.Tech,Civil Engineering,Management,Self-Financed,0,Telangana,Kochi,Rural,84.66,75.72,84.48,2/27/2020,Yes,Civil Engineering_MGMT_2020
CE06002,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,97.4,75.16,84.46,6/16/2020,Yes,Civil Engineering_GOVT_2020
CE06108,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,83.73,85.68,84.45,5/14/2020,Yes,Civil Engineering_MGMT_2020
CE05955,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,83.87,83.92,84.34,2/27/2020,Yes,Civil Engineering_GOVT_2020
CE06080,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,91.49,84.33,84.27,4/6/2020,Yes,Civil Engineering_MGMT_2020
CE06125,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,78.51,89.12,84.23,6/25/2020,Yes,Civil Engineering_GOVT_2020
CE06041,2020,B.Tech,Civil Engineering,Management,Self-Financed,0,Kerala,Pune,Urban,85.81,80.86,84,1/26/2020,Yes,Civil Engineering_MGMT_2020
CE06003,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,94.85,77.36,83.96,3/1/2020,Yes,Civil Engineering_GOVT_2020
CE05961,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,78.45,84.54,83.78,4/7/2020,Yes,Civil Engineering_GOVT_2020
CE05969,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,85.47,79.14,83.32,2/17/2020,Yes,Civil Engineering_GOVT_2020
CE06049,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,81.29,82.02,83.31,1/9/2020,Yes,Civil Engineering_GOVT_2020
CE06118,2020,B.Tech,Civil Engineering,Government,Merit,0,Kerala,Coimbatore,Urban,83.13,73.72,83.2,6/16/2020,Yes,Civil Engineering_GOVT_2020
CE06157,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,92.9,75.1,83.19,3/7/2020,Yes,Civil Engineering_GOVT_2020
CE05995,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,87.35,83.01,83.17,4/3/2020,Yes,Civil Engineering_GOVT_2020
CE06093,2020,B.Tech,Civil Engineering,Management,Self-Financed,0,Kerala,Pune,Urban,87.72,88.24,82.98,5/19/2020,Yes,Civil Engineering_MGMT_2020
CE06134,2020,B.Tech,Civil Engineering,Government,Merit,0,Maharashtra,Hyderabad,Urban,68.01,87.35,82.98,6/28/2020,Yes,Civil Engineering_GOVT_2020
CE06075,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,85.21,81.81,82.9,5/6/2020,No,
CE06086,2020,B.Tech,Civil Engineering,Government,Merit,0,Tamil Nadu,Hyderabad,Urban,71.69,84.85,82.82,6/26/2020,No,
CE05963,2020,B.Tech,Civil Engineering,Government,Merit,0,Andhra Pradesh,Chennai,Urban,76.57,86.65,82.71,6/28/2020,No,
CE06094,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,82.18,82.42,82.7,4/16/2020,No,
CE06062,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,86.44,77.64,82.66,5/12/2020,No,
CE05999,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,78.17,81.37,82.54,4/6/2020,No,
CE05971,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,82.55,80.16,82.21,2/28/2020,No,
CE05982,2020,B.Tech,Civil Engineering,Management,Self-Financed,0,Maharashtra,Coimbatore,Urban,79.65,81.11,82.1,1/2/2020,Yes,Civil Engineering_MGMT_2020
CE06030,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,84.38,71.37,82.07,1/19/2020,No,
CE06162,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,78.84,77.62,82.07,6/10/2020,No,
CE05975,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,85.72,76.35,81.97,4/16/2020,No,
CE05977,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,94.13,76.03,81.93,1/20/2020,No,
CE06129,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,84.02,81.13,81.91,4/1/2020,No,
CE06061,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,75.34,80.41,81.86,4/23/2020,No,
CE06145,2020,B.Tech,Civil Engineering,Management,Self-Financed,0,Telangana,Hyderabad,Urban,78.62,86.27,81.8,5/16/2020,Yes,Civil Engineering_MGMT_2020
CE06026,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,86.81,77.04,81.7,5/5/2020,Yes,Civil Engineering_MGMT_2020
CE06169,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,76.88,83.49,81.6,6/27/2020,No,
CE06163,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,77.27,86.4,81.47,6/22/2020,No,
CE06019,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,89.69,72.92,81.42,3/5/2020,No,
CE06043,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,81.24,84.6,81.4,6/10/2020,Yes,Civil Engineering_MGMT_2020
CE06109,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,82.64,75.34,81.37,5/2/2020,No,
CE05988,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,77.41,86.58,81.31,4/26/2020,No,
CE05992,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,81.41,83.91,81.29,4/28/2020,No,
CE06099,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,86.7,76.06,81.22,6/14/2020,Yes,Civil Engineering_MGMT_2020
CE05978,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,86.33,71.14,81.19,1/28/2020,No,
CE06121,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,71.8,77.47,81.07,1/5/2020,No,
CE05983,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,82.87,73.54,80.73,2/21/2020,No,
CE06031,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,73.06,82.91,80.52,3/18/2020,No,
CE06160,2020,B.Tech,Civil Engineering,Government,Merit,0,Maharashtra,Hyderabad,Urban,70.88,90.96,80.51,6/22/2020,No,
CE06036,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,74.84,79.29,80.32,6/27/2020,No,
CE06168,2020,B.Tech,Civil Engineering,Government,Merit,0,Telangana,Pune,Urban,74.6,78.95,80.29,2/7/2020,No,
CE06027,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,71.36,83.15,80.25,6/13/2020,No,
CE06148,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,82.15,78.82,80.22,6/26/2020,No,
CE06141,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,85.16,74.66,80.19,3/13/2020,Yes,Civil Engineering_MGMT_2020
CE06113,2020,B.Tech,Civil Engineering,Management,Self-Financed,0,Tamil Nadu,Vijayawada,Rural,74.25,79.93,79.8,1/4/2020,Yes,Civil Engineering_MGMT_2020
CE05986,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,80.01,81.81,79.79,3/25/2020,No,
CE06034,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,72.39,81.22,79.79,6/27/2020,No,
CE06072,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,79.14,78.16,79.76,1/1/2020,No,
CE06165,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,80.26,75.63,79.74,3/7/2020,No,
CE06144,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,80.62,81.1,79.68,5/11/2020,No,
CE06124,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,75.98,76.15,79.66,5/6/2020,No,
CE06085,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,81.71,85.86,79.61,4/8/2020,No,
CE05967,2020,B.Tech,Civil Engineering,Government,Merit,0,Telangana,Kochi,Rural,81.1,74.23,79.57,4/2/2020,No,
CE06126,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,91.11,71.22,79.5,6/12/2020,No,
CE06054,2020,B.Tech,Civil Engineering,Government,Merit,0,Kerala,Kochi,Rural,74.86,82.16,79.49,4/20/2020,No,
CE05989,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,82.19,87.89,79.4,1/21/2020,No,
CE06004,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,83.97,82.55,79.28,2/8/2020,No,
CE05973,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,90.28,80.27,79.13,6/11/2020,No,
CE06128,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,77.86,81.15,78.99,4/2/2020,No,
CE06103,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,79.05,74.71,78.94,1/6/2020,No,
CE06029,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,85.69,77.87,78.92,5/2/2020,No,
CE06104,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,86.02,80.67,78.72,5/6/2020,No,
CE06120,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,81.49,76.98,78.69,4/18/2020,No,
CE06140,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,89.4,74.1,78.68,6/2/2020,No,
CE05958,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,86.64,82.95,78.49,4/4/2020,No,
CE06096,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,87.03,77.02,78.48,6/12/2020,No,
CE06097,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,79.38,77.76,78.39,1/14/2020,No,
CE06079,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,89.2,71.42,78.27,5/4/2020,No,
CE06014,2020,B.Tech,Civil Engineering,Government,Merit,0,Telangana,Hyderabad,Urban,88.79,70.96,78.13,2/19/2020,No,
CE06158,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,81.64,72.92,78.08,5/22/2020,No,
CE06040,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,77.73,77.48,77.76,2/27/2020,No,
CE06138,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,77.81,75.55,77.72,4/3/2020,No,
CE06069,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,87.21,70.89,77.58,1/11/2020,No,
CE06147,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,90.34,68.51,77.57,6/20/2020,No,
CE06064,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,85.65,74.76,77.54,4/25/2020,No,
CE06091,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,81.53,75.37,77.5,6/4/2020,No,
CE06107,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,85.9,75.48,77.39,4/3/2020,No,
CE06156,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,87.33,74.63,77.35,5/7/2020,No,
CE06152,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,83.11,75.64,77.25,6/3/2020,No,
CE06015,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,71.07,78.69,77.19,3/15/2020,No,
CE06090,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,80.28,76.47,77.09,2/23/2020,No,
CE05976,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,80.34,78.54,77.03,5/10/2020,No,
CE06009,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,100,67.37,76.99,3/12/2020,No,
CE06024,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,74.56,73.56,76.89,5/11/2020,No,
CE06127,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,77.26,78.58,76.86,3/14/2020,No,
CE06033,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,88.84,71.6,76.65,4/4/2020,No,
CE06018,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,81.47,69.66,76.43,4/3/2020,No,
CE06149,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,78.75,69.96,76.36,2/16/2020,No,
CE05998,2020,B.Tech,Civil Engineering,Government,Merit,0,Tamil Nadu,Chennai,Urban,92.24,73.77,76.3,4/14/2020,No,
CE06039,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,79.88,70.77,75.95,2/21/2020,No,
CE05994,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,85.23,72.75,75.89,1/23/2020,No,
CE06032,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,89.34,77.87,75.89,6/8/2020,No,
CE06133,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,90.82,75.42,75.85,4/20/2020,No,
CE06055,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,77.66,75.86,75.77,4/21/2020,No,
CE06011,2020,B.Tech,Civil Engineering,Government,Merit,0,Andhra Pradesh,Hyderabad,Urban,82.98,66.24,75.57,5/6/2020,No,
CE06020,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,84.39,77.71,75.49,3/21/2020,No,
CE06060,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,81.36,74.56,75.4,5/25/2020,No,
CE06007,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,87.97,68.24,75.35,5/23/2020,No,
CE06047,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,79.3,76.86,75.27,1/10/2020,No,
CE06137,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,77.54,71.58,75.27,4/20/2020,No,
CE05957,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,79.51,71.82,75.19,2/11/2020,No,
CE06146,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,90.83,73.19,75.18,6/19/2020,No,
CE06115,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,86.28,75.82,75.1,5/1/2020,No,
CE06105,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,85.1,66.69,75.06,4/22/2020,No,
CE05974,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,77.1,78.34,75.04,4/20/2020,No,
CE05984,2020,B.Tech,Civil Engineering,Government,Merit,0,Kerala,Hyderabad,Urban,81.05,68.65,74.93,6/12/2020,No,
CE06114,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,78.73,74.23,74.83,6/9/2020,No,
CE06078,2020,B.Tech,Civil Engineering,Government,Merit,0,Maharashtra,Pune,Urban,70.39,78.4,74.82,6/2/2020,No,
CE06166,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,83.74,73.01,74.77,5/17/2020,No,
CE05991,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,80.72,73.4,74.64,1/3/2020,No,
CE06131,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,84.59,69.8,74.64,4/15/2020,No,
CE06142,2020,B.Tech,Civil Engineering,Government,Merit,0,Telangana,Hyderabad,Urban,81.81,74.35,74.36,6/26/2020,No,
CE06150,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,82.04,71.96,74.12,1/23/2020,No,
CE05962,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,73.52,64.59,74.11,1/2/2020,No,
CE06071,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,85.08,68.71,74.11,2/20/2020,No,
CE06111,2020,B.Tech,Civil Engineering,Government,Merit,0,Telangana,Coimbatore,Urban,78.28,72.48,74.04,6/23/2020,No,
CE06005,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,80.29,70.91,73.99,1/21/2020,No,
CE06021,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,79.87,68.55,73.97,4/25/2020,No,
CE06084,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,94.94,76.44,73.96,1/7/2020,No,
CE06025,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,76.6,70.24,73.89,6/27/2020,No,
CE05968,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,87.23,69.91,73.76,5/27/2020,No,
CE05981,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,74.36,73.32,73.7,4/13/2020,No,
CE05993,2020,B.Tech,Civil Engineering,Government,Merit,0,Maharashtra,Pune,Urban,81.91,66.85,73.63,5/9/2020,No,
CE06023,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,75.84,69.99,73.61,3/17/2020,No,
CE06076,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,88.98,73.46,73.55,3/23/2020,No,
CE06081,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,79.56,73.47,73.42,3/28/2020,No,
CE05964,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,86.8,71.33,73.4,2/25/2020,No,
CE05956,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,72.53,73.21,73.36,5/9/2020,No,
CE06066,2020,B.Tech,Civil Engineering,Government,Merit,0,Tamil Nadu,Chennai,Urban,86.69,69.28,73.3,2/24/2020,No,
CE06092,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,83.33,69.23,73.05,2/5/2020,No,
CE05997,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,74.45,76.73,73.03,6/13/2020,No,
CE06102,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,89.47,71.43,73.03,2/5/2020,No,
CE06067,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,81.23,75.08,72.89,4/13/2020,No,
CE06100,2020,B.Tech,Civil Engineering,Government,Merit,0,Tamil Nadu,Chennai,Urban,73.91,75.15,72.68,1/9/2020,No,
CE06010,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,82.13,75.98,72.61,5/12/2020,No,
CE06051,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,81.62,67.85,72.59,6/13/2020,No,
CE06017,2020,B.Tech,Civil Engineering,Government,Merit,0,Andhra Pradesh,Pune,Urban,78.06,66.73,72.28,5/14/2020,No,
CE06058,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,77.68,66.61,72.28,3/1/2020,No,
CE06095,2020,B.Tech,Civil Engineering,Government,Merit,0,Telangana,Pune,Urban,81.16,66.66,72.25,4/1/2020,No,
CE06167,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,81.45,72.5,72.18,1/24/2020,No,
CE06077,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,77.57,66.96,72.13,4/26/2020,No,
CE06135,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,72.09,73.13,72.11,2/20/2020,No,
CE06088,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,79.99,66.8,72.01,2/8/2020,No,
CE06154,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,85.81,75.07,71.96,5/17/2020,No,
CE05972,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,84.21,64.3,71.79,2/16/2020,No,
CE05987,2020,B.Tech,Civil Engineering,Government,Merit,0,Tamil Nadu,Chennai,Urban,77.83,74.92,71.7,3/5/2020,No,
CE06151,2020,B.Tech,Civil Engineering,Management,Self-Financed,0,Andhra Pradesh,Kochi,Rural,73.55,67.49,71.61,5/17/2020,No,
CE06119,2020,B.Tech,Civil Engineering,Government,Merit,0,Andhra Pradesh,Hyderabad,Urban,71.85,69.09,71.48,2/4/2020,No,
CE06106,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,78.99,66.07,71.26,3/18/2020,No,
CE05985,2020,B.Tech,Civil Engineering,Government,Merit,0,Tamil Nadu,Kochi,Rural,83.38,67.43,71.17,4/21/2020,No,
CE06098,2020,B.Tech,Civil Engineering,Management,Self-Financed,0,Andhra Pradesh,Chennai,Urban,85.43,70.16,71.09,3/14/2020,No,
CE06139,2020,B.Tech,Civil Engineering,Government,Merit,0,Maharashtra,Chennai,Urban,70.32,61.64,71.01,6/25/2020,No,
CE06143,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,81.76,76.71,71.01,3/27/2020,No,
CE05990,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,80.82,66.44,70.81,4/6/2020,No,
CE05966,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,77.08,62.06,70.77,5/27/2020,No,
CE06159,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,82.37,69.45,70.61,3/9/2020,No,
CE06001,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,84.69,59.85,70.38,3/23/2020,No,
CE06110,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,86.83,54.07,70.35,2/5/2020,No,
CE06052,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,81.63,59.58,69.98,6/20/2020,No,
CE06136,2020,B.Tech,Civil Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,84.45,68.46,69.65,4/25/2020,No,
CE06022,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,93.54,64.98,69.64,6/6/2020,No,
CE06046,2020,B.Tech,Civil Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,77.87,72.65,69.48,2/1/2020,No,
CE06117,2020,B.Tech,Civil Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,82.81,68.78,69.27,4/26/2020,No,
